SLID,NAME,CONTACT NO,SHORT NAME,ESTABLISHED YEAR,REGISTRATION NO,PHARMACY TYPE,PHARMACY CATEGORY,PROPREITOR NAME,PROPREITOR CONTACT NO,PROPREITOR EMAIL ID,PROPREITOR ADDRESS,CHEMIST TYPE,CHEMISTRATING,BRANCH DRUG LICENSE NO,BRANCH VAT,BRANCH CST,BRANCH TIN REGIS NO,CHEMIST NAME,STATION,BRANCH ADDRESS LINE 1,BRANCH ADDRESS LINE 2,BRANCH ADDRESS LINE 3,BRANCH CITY,BRANCH STATE,COUNTRY,BRANCH MOBILE NO,BRANCH LANDLINE NO,BRANCH FAX NO,BRANCH WEBSITE,BRANCH BUISNESS POTENTIAL,BRANCH SHIPPING ADDRESS LINE 1,BRANCH SHIPPING ADDRESS LINE 2,BRANCH SHIPPING ADDRESS LINE 3,BRANCH SHIPPING CITY,BRANCH SHIPPING STATE,BRANCH SHIPPING COUNTRY,BRANCH SHIPPING MOBILE NO,BRANCH SHIPPING LANDLINE NO,BRANCH BEST TIME FROM,BRANCH BEST TIME TO,BRANCH WORK TIMINGS DAYS,BRANCH WORK TIMINGS FROM,BRANCH WORK TIMINGS TO,BRANCH FREQUENCY TYPE,BRANCH FREQUENCY CALL,Lat,Long
CHL-111,SRI RAJA RAJESWARA MEDICAL GENERAL STORES,,SRRMGS,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
CHL-112,SRI JAGADAMBA MEDICAL HALL,,SJMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,ELLANTHAKUNTA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-113,SRI VENKATESHWARA MEDICAL HALL,,SVMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,ELLANTHAKUNTA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-114,THIRUMALA MEDICAL HALL,,TMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,ELLANTHAKUNTA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-115,SRINIVASA MEDICAL HALL,,SMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,BEJJANKI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-116,SRI SHANKAR MEDICAL HALL,,SSMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,BEJJANKI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-117,RATNA MEDICAL HALL,,RMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,BEJJANKI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-118,BALAJI MEDICAL HALL,,BMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,BEJJANKI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-119,AMRUTA MEDICAL HALL,,AMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,KOHEDA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-120,VINAYAKA MEDICAL HALL,,VMH,,,,,,,,,,,,,,,,Ellanthakunta / Bejjanki / Koheda,,,,KOHEDA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3118352,78.952865
CHL-121,DHARMARAJ PHARMACY,,DP,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,CHOPPADANDI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-122,SAMALA MEDICALGENERALSTORES,,SM,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,CHOPPADANDI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-123,BALAJIMEDICAL GENERAL STORES,,BGS,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,CHOPPADANDI,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-124,MANJULA MEDICAL,,MM,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,DHARMARAM,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-125,FAIZA MEDICAL HALL,,FMH,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,DHARMARAM,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-126,SAPTHAGIRI MEDICAL,,SM,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,DHARMARAM,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-127,MAHALAXMI MEDICAL& GENERAL STORES,,MMGS,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,DHARMARAM,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-128,NEW FAZAL MEDICAL GENERAL STORES ,,NFMGS,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,DHARMARAM,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-129,PRITHAM MEDICAL& GENERAL STORES,,PMGS,,,,,,,,,,,,,,,,Choppadandi / Dharmaram,,,,DHARMARAM,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.5804814,79.1689623
CHL-130,PARLAPELLY MEDICAL STORES,,PMS,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-131,SAI SHIVANI MEDICAL GENERAL STORES,,SSMGS,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-132,SHOBHA MEDICAL GENRAL STORES,,SMGS,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-133,SRI VASU MEDICAL HALL,,SVMH,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-134,SANDEEP MEDICAL HALL,,SMH,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-135,MATHRUSRI MEDICAL HALL,,MMH,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-136,SRI CHAKRITHA MEDICAL STORES,,SCMS,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-137,DIVYA SAI MEDICAL&GENARAL STORES,,DSMS,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-138,OM SAI MEDICAL HALL,,OSMH,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-139,SRI SAI VANI MEDICAL HALL,,SSVMH,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-140,KUBERA MEDICAL STORES,,KMS,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-141,MANI MEDICAL HALL,,MMH,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
CHL-142,KAMAL MEDICAL,,KM,,,,,,,,,,,,,,,,Parlapelly / Rekonda / Husnabad,,,,HUSNABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.2861332,79.2183275
